m84045_240518_224402_s3/111613596/ccs;size=6	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Carcinomycetaceae(1.00),g:Carcinomyces(1.00),s:Carcinomyces_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Carcinomycetaceae,g:Carcinomyces,s:Carcinomyces_sp
m84045_240518_224402_s3/112790501/ccs;size=6	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Aspergillaceae(1.00),g:Penicillium(1.00),s:Penicillium_thomii(0.57)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
m84045_240518_224402_s3/152109473/ccs;size=2	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_sp
m84045_240518_224402_s3/115673509/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Aspergillaceae(1.00),g:Penicillium(0.98),s:Penicillium_sp(0.40)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
m84045_240518_224402_s3/126685779/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Chaetothyriales_fam_Incertae_sedis(1.00),g:Chaetothyriales_gen_Incertae_sedis(1.00),s:Chaetothyriales_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Chaetothyriales_fam_Incertae_sedis,g:Chaetothyriales_gen_Incertae_sedis,s:Chaetothyriales_sp
m84045_240518_224402_s3/133040690/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Venturiales(1.00),f:Sympoventuriaceae(1.00),g:Sympoventuriaceae_gen_Incertae_sedis(1.00),s:Sympoventuriaceae_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Sympoventuriaceae_gen_Incertae_sedis,s:Sympoventuriaceae_sp
m84045_240518_224402_s3/166726581/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Trichosporonales(1.00),f:Trichosporonales_fam_Incertae_sedis(1.00),g:Trichosporonales_gen_Incertae_sedis(1.00),s:Trichosporonales_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Trichosporonales,f:Trichosporonales_fam_Incertae_sedis,g:Trichosporonales_gen_Incertae_sedis,s:Trichosporonales_sp
m84045_240518_224402_s3/176100913/ccs;size=16	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Carcinomycetaceae(1.00),g:Carcinomyces(1.00),s:Carcinomyces_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Carcinomycetaceae,g:Carcinomyces,s:Carcinomyces_sp
m84045_240518_224402_s3/264241572/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Venturiales(1.00),f:Sympoventuriaceae(1.00),g:Scolecobasidium(0.81),s:Scolecobasidium_sp(0.81)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Scolecobasidium,s:Scolecobasidium_sp
m84045_240518_224402_s3/37030360/ccs;size=2	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Trichocomaceae(0.99),g:Trichocomaceae_gen_Incertae_sedis(0.99),s:Trichocomaceae_sp(0.99)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Trichocomaceae_gen_Incertae_sedis,s:Trichocomaceae_sp
m84045_240518_224402_s3/153355014/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Verrucariales(1.00),f:Verrucariaceae(1.00),g:Verrucariaceae_gen_Incertae_sedis(1.00),s:Verrucariaceae_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Verrucariaceae_gen_Incertae_sedis,s:Verrucariaceae_sp
m84045_240518_224402_s3/45356312/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(0.93),c:Tremellomycetes(0.73),o:Tremellales(0.70),f:Trimorphomycetaceae(0.67),g:Saitozyma(0.67),s:Saitozyma_sp(0.67)	+	k:Fungi,p:Basidiomycota
m84045_240518_224402_s3/214828340/ccs;size=4	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Aspergillaceae(0.93),g:Penicillium(0.93),s:Penicillium_thomii(0.74)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
m84045_240518_224402_s3/47649965/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycotina_cls_Incertae_sedis(1.00),o:Pezizomycotina_ord_Incertae_sedis(1.00),f:Pezizomycotina_fam_Incertae_sedis(1.00),g:Arborispora(1.00),s:Arborispora_palma(1.00)	+	k:Fungi,p:Ascomycota,c:Pezizomycotina_cls_Incertae_sedis,o:Pezizomycotina_ord_Incertae_sedis,f:Pezizomycotina_fam_Incertae_sedis,g:Arborispora,s:Arborispora_palma
m84045_240518_224402_s3/66323456/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Carcinomycetaceae(1.00),g:Carcinomycetaceae_gen_Incertae_sedis(1.00),s:Carcinomycetaceae_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Carcinomycetaceae,g:Carcinomycetaceae_gen_Incertae_sedis,s:Carcinomycetaceae_sp
m84045_240518_224402_s3/248057927/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Filobasidiales(0.83),f:Filobasidiaceae(0.83),g:Syzygospora(0.83),s:Syzygospora_sp(0.45)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Syzygospora
m84045_240518_224402_s3/119213494/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Tubeufiales(1.00),f:Tubeufiaceae(1.00),g:Helicoma(1.00),s:Helicoma_fumosum(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Tubeufiales,f:Tubeufiaceae,g:Helicoma,s:Helicoma_fumosum
m84045_240518_224402_s3/141233533/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Xylonomycetes(0.33),o:Symbiotaphrinales(0.31),f:Symbiotaphrinaceae(0.31),g:Symbiotaphrina(0.31),s:Symbiotaphrina_sp(0.12)	+	k:Fungi,p:Ascomycota
m84045_240518_224402_s3/150210362/ccs;size=4	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Verrucariales(1.00),f:Verrucariaceae(1.00),g:Verrucariaceae_gen_Incertae_sedis(1.00),s:Verrucariaceae_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Verrucariaceae_gen_Incertae_sedis,s:Verrucariaceae_sp
m84045_240518_224402_s3/227611961/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_sp
m84045_240518_224402_s3/249368935/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.79),c:Eurotiomycetes(0.71),o:Phaeomoniellales(0.31),f:Phaeomoniellales_fam_Incertae_sedis(0.16),g:Phaeomoniellales_gen_Incertae_sedis(0.16),s:Phaeomoniellales_sp(0.16)	+	k:Fungi
m84045_240518_224402_s3/31788990/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Lecanoromycetes(0.29),o:Acarosporales(0.12),f:Acarosporaceae(0.12),g:Acarospora(0.06),s:Acarospora_sp(0.03)	+	k:Fungi,p:Ascomycota
m84045_240518_224402_s3/104532909/ccs;size=3	k:Fungi(1.00),p:Ascomycota(1.00),c:Lecanoromycetes(0.99),o:Umbilicariales(0.99),f:Umbilicariaceae(0.99),g:Fulgidea(0.57),s:Fulgidea_sierrae(0.53)	+	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales,f:Umbilicariaceae
m84045_240518_224402_s3/21435216/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Orbiliomycetes(1.00),o:Orbiliales(1.00),f:Orbiliaceae(1.00),g:Orbilia(1.00),s:Orbilia_crenatomarginata(1.00)	+	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Orbilia,s:Orbilia_crenatomarginata
m84045_240518_224402_s3/101127485/ccs;size=3	k:Fungi(1.00),p:Ascomycota(0.41),c:Pezizomycotina_cls_Incertae_sedis(0.36),o:Pezizomycotina_ord_Incertae_sedis(0.36),f:Pezizomycotina_fam_Incertae_sedis(0.36),g:Pezizomycotina_gen_Incertae_sedis(0.36),s:Pezizomycotina_sp(0.36)	+	k:Fungi
m84045_240518_224402_s3/171707663/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.95),c:Dothideomycetes(0.95),o:Pleosporales(0.89),f:Pleosporaceae(0.44),g:Pleosporaceae_gen_Incertae_sedis(0.17),s:Pleosporaceae_sp(0.17)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
m84045_240518_224402_s3/189534767/ccs;size=1	k:Fungi(1.00),p:Rozellomycota(0.53),c:Rozellomycota_cls_Incertae_sedis(0.53),o:Rozellomycota_ord_Incertae_sedis(0.53),f:Rozellomycota_fam_Incertae_sedis(0.53),g:Rozellomycota_gen_Incertae_sedis(0.53),s:Rozellomycota_sp(0.53)	+	k:Fungi
m84045_240518_224402_s3/55187013/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.95),c:Tremellomycetes(0.77),o:Tremellales(0.72),f:Tremellaceae(0.22),g:Tremella(0.22),s:Tremella_sp(0.19)	+	k:Fungi,p:Basidiomycota
m84045_240518_224402_s3/21957483/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.81),c:Fungi_cls_Incertae_sedis(0.81),o:Fungi_ord_Incertae_sedis(0.81),f:Fungi_fam_Incertae_sedis(0.81),g:Fungi_gen_Incertae_sedis(0.81),s:Fungi_sp(0.81)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/73470456/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Pleosporales(1.00),f:Didymellaceae(1.00),g:Xenodidymella(0.50),s:Xenodidymella_camporesii(0.46)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae
m84045_240518_224402_s3/118886925/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(0.98),g:Herpotrichiellaceae_gen_Incertae_sedis(0.98),s:Herpotrichiellaceae_sp(0.98)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Herpotrichiellaceae_gen_Incertae_sedis,s:Herpotrichiellaceae_sp
m84045_240518_224402_s3/145492679/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_sp
m84045_240518_224402_s3/178915153/ccs;size=3	k:Fungi(1.00),p:Mortierellomycota(0.51),c:Mortierellomycetes(0.51),o:Mortierellales(0.51),f:Mortierellales_fam_Incertae_sedis(0.51),g:Mortierellales_gen_Incertae_sedis(0.51),s:Mortierellales_sp(0.51)	+	k:Fungi
m84045_240518_224402_s3/185603077/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_sp
m84045_240518_224402_s3/260641369/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(0.45),f:Mycosphaerellaceae(0.45),g:Mycosphaerellaceae_gen_Incertae_sedis(0.45),s:Mycosphaerellaceae_sp(0.45)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
m84045_240518_224402_s3/99615773/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(0.98),c:Fungi_cls_Incertae_sedis(0.98),o:Fungi_ord_Incertae_sedis(0.98),f:Fungi_fam_Incertae_sedis(0.98),g:Fungi_gen_Incertae_sedis(0.98),s:Fungi_sp(0.98)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/45418951/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Ascomycota_cls_Incertae_sedis(0.79),o:Ascomycota_ord_Incertae_sedis(0.79),f:Ascomycota_fam_Incertae_sedis(0.79),g:Ascomycota_gen_Incertae_sedis(0.79),s:Ascomycota_sp(0.79)	+	k:Fungi,p:Ascomycota
m84045_240518_224402_s3/10163386/ccs;size=1	k:Fungi(1.00),p:Fungi_phy_Incertae_sedis(1.00),c:Fungi_cls_Incertae_sedis(1.00),o:Fungi_ord_Incertae_sedis(1.00),f:Fungi_fam_Incertae_sedis(1.00),g:Fungi_gen_Incertae_sedis(1.00),s:Fungi_sp(1.00)	+	k:Fungi,p:Fungi_phy_Incertae_sedis,c:Fungi_cls_Incertae_sedis,o:Fungi_ord_Incertae_sedis,f:Fungi_fam_Incertae_sedis,g:Fungi_gen_Incertae_sedis,s:Fungi_sp
m84045_240518_224402_s3/21236831/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.99),o:Helotiales(0.65),f:Helotiales_fam_Incertae_sedis(0.63),g:Helotiales_gen_Incertae_sedis(0.63),s:Helotiales_sp(0.63)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes
m84045_240518_224402_s3/40963552/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.90),o:Sordariomycetes_ord_Incertae_sedis(0.90),f:Sordariomycetes_fam_Incertae_sedis(0.90),g:Sordariomycetes_gen_Incertae_sedis(0.90),s:Sordariomycetes_sp(0.90)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariomycetes_ord_Incertae_sedis,f:Sordariomycetes_fam_Incertae_sedis,g:Sordariomycetes_gen_Incertae_sedis,s:Sordariomycetes_sp
m84045_240518_224402_s3/24707798/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Capronia(0.84),s:Capronia_sp(0.84)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Capronia,s:Capronia_sp
m84045_240518_224402_s3/55774151/ccs;size=5	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(0.84),f:Chaetothyriales_fam_Incertae_sedis(0.57),g:Chaetothyriales_gen_Incertae_sedis(0.57),s:Chaetothyriales_sp(0.57)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
m84045_240518_224402_s3/169936845/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Dacrymycetes(1.00),o:Dacrymycetales(1.00),f:Cerinomycetaceae(1.00),g:Cerinomyces(1.00),s:Cerinomyces_lipoferus(1.00)	+	k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Cerinomycetaceae,g:Cerinomyces,s:Cerinomyces_lipoferus
m84045_240518_224402_s3/204146633/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Dacrymycetes(1.00),o:Dacrymycetales(1.00),f:Dacrymycetaceae(1.00),g:Dacrymyces(1.00),s:Dacrymyces_sp(0.70)	+	k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Dacrymycetaceae,g:Dacrymyces
m84045_240518_224402_s3/261751974/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Dacrymycetes(1.00),o:Dacrymycetales(1.00),f:Cerinomycetaceae(1.00),g:Cerinomyces(1.00),s:Cerinomyces_lipoferus(1.00)	+	k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Cerinomycetaceae,g:Cerinomyces,s:Cerinomyces_lipoferus
m84045_240518_224402_s3/72159558/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Teratosphaeriaceae(1.00),g:Teratosphaeriaceae_gen_Incertae_sedis(1.00),s:Teratosphaeriaceae_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Teratosphaeriaceae_gen_Incertae_sedis,s:Teratosphaeriaceae_sp
m84045_240518_224402_s3/162272803/ccs;size=1	k:Fungi(1.00),p:Rozellomycota(0.57),c:Rozellomycota_cls_Incertae_sedis(0.57),o:Rozellomycota_ord_Incertae_sedis(0.57),f:Rozellomycota_fam_Incertae_sedis(0.57),g:Rozellomycota_gen_Incertae_sedis(0.57),s:Rozellomycota_sp(0.57)	+	k:Fungi
m84045_240518_224402_s3/64687123/ccs;size=42	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Teratosphaeriaceae(1.00),g:Teratosphaeriaceae_gen_Incertae_sedis(1.00),s:Teratosphaeriaceae_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Teratosphaeriaceae_gen_Incertae_sedis,s:Teratosphaeriaceae_sp
m84045_240518_224402_s3/48957482/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.92),c:Lecanoromycetes(0.79),o:Ostropales(0.47),f:Stictidaceae(0.45),g:Stictis(0.16),s:Stictis_radiata(0.09)	+	k:Fungi,p:Ascomycota
m84045_240518_224402_s3/84022396/ccs;size=18	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Teratosphaeriaceae(1.00),g:Teratosphaeriaceae_gen_Incertae_sedis(1.00),s:Teratosphaeriaceae_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Teratosphaeriaceae_gen_Incertae_sedis,s:Teratosphaeriaceae_sp
m84045_240518_224402_s3/157418183/ccs;size=14	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Hyaloscyphaceae(1.00),g:Hyphodiscus(1.00),s:Hyphodiscus_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Hyaloscyphaceae,g:Hyphodiscus,s:Hyphodiscus_sp
m84045_240518_224402_s3/245699906/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Helotiales_fam_Incertae_sedis(1.00),g:Helotiales_gen_Incertae_sedis(1.00),s:Helotiales_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiales_fam_Incertae_sedis,g:Helotiales_gen_Incertae_sedis,s:Helotiales_sp
m84045_240518_224402_s3/210635704/ccs;size=40	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Leotiomycetes_ord_Incertae_sedis(1.00),f:Leotiomycetes_fam_Incertae_sedis(1.00),g:Leotiomycetes_gen_Incertae_sedis(1.00),s:Leotiomycetes_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Leotiomycetes_ord_Incertae_sedis,f:Leotiomycetes_fam_Incertae_sedis,g:Leotiomycetes_gen_Incertae_sedis,s:Leotiomycetes_sp
m84045_240518_224402_s3/254084631/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Teratosphaeriaceae(1.00),g:Lapidomyces(1.00),s:Lapidomyces_epipinicola(0.99)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Teratosphaeriaceae,g:Lapidomyces,s:Lapidomyces_epipinicola
m84045_240518_224402_s3/256775464/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Lecanoromycetes(1.00),o:Lecanorales(1.00),f:Scoliciosporaceae(1.00),g:Scoliciosporum(1.00),s:Scoliciosporum_sarothamni(1.00)	+	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Scoliciosporaceae,g:Scoliciosporum,s:Scoliciosporum_sarothamni
m84045_240518_224402_s3/87557220/ccs;size=53	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Leptodontidiaceae(1.00),g:Leptodontidium(1.00),s:Leptodontidium_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Leptodontidiaceae,g:Leptodontidium,s:Leptodontidium_sp
m84045_240518_224402_s3/190186867/ccs;size=4	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Helotiales_fam_Incertae_sedis(1.00),g:Helotiales_gen_Incertae_sedis(0.92),s:Helotiales_sp(0.92)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiales_fam_Incertae_sedis,g:Helotiales_gen_Incertae_sedis,s:Helotiales_sp
m84045_240518_224402_s3/190974144/ccs;size=6	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Helotiaceae(1.00),g:Scytalidium(1.00),s:Scytalidium_album(0.80)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Scytalidium,s:Scytalidium_album
m84045_240518_224402_s3/122880510/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiomycetes_ord_Incertae_sedis(0.93),f:Eurotiomycetes_fam_Incertae_sedis(0.93),g:Eurotiomycetes_gen_Incertae_sedis(0.93),s:Eurotiomycetes_sp(0.93)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiomycetes_ord_Incertae_sedis,f:Eurotiomycetes_fam_Incertae_sedis,g:Eurotiomycetes_gen_Incertae_sedis,s:Eurotiomycetes_sp
m84045_240518_224402_s3/201067317/ccs;size=4	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Leotiomycetes_ord_Incertae_sedis(1.00),f:Leotiomycetes_fam_Incertae_sedis(1.00),g:Leotiomycetes_gen_Incertae_sedis(1.00),s:Leotiomycetes_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Leotiomycetes_ord_Incertae_sedis,f:Leotiomycetes_fam_Incertae_sedis,g:Leotiomycetes_gen_Incertae_sedis,s:Leotiomycetes_sp
m84045_240518_224402_s3/34866443/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Helotiales_fam_Incertae_sedis(1.00),g:Helotiales_gen_Incertae_sedis(1.00),s:Helotiales_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiales_fam_Incertae_sedis,g:Helotiales_gen_Incertae_sedis,s:Helotiales_sp
m84045_240518_224402_s3/125371646/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Leotiomycetes_ord_Incertae_sedis(1.00),f:Leotiomycetes_fam_Incertae_sedis(1.00),g:Leotiomycetes_gen_Incertae_sedis(1.00),s:Leotiomycetes_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Leotiomycetes_ord_Incertae_sedis,f:Leotiomycetes_fam_Incertae_sedis,g:Leotiomycetes_gen_Incertae_sedis,s:Leotiomycetes_sp
m84045_240518_224402_s3/130879230/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.99),o:Helotiales(0.99),f:Pezizellaceae(0.99),g:Pezizellaceae_gen_Incertae_sedis(0.99),s:Pezizellaceae_sp(0.99)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Pezizellaceae,g:Pezizellaceae_gen_Incertae_sedis,s:Pezizellaceae_sp
m84045_240518_224402_s3/140842827/ccs;size=2	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),f:Helotiales_fam_Incertae_sedis(1.00),g:Helotiales_gen_Incertae_sedis(1.00),s:Helotiales_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiales_fam_Incertae_sedis,g:Helotiales_gen_Incertae_sedis,s:Helotiales_sp
m84045_240518_224402_s3/143723115/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Lecanoromycetes(1.00),o:Acarosporales(1.00),f:Acarosporales_fam_Incertae_sedis(1.00),g:Acarosporales_gen_Incertae_sedis(1.00),s:Acarosporales_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Acarosporales,f:Acarosporales_fam_Incertae_sedis,g:Acarosporales_gen_Incertae_sedis,s:Acarosporales_sp
m84045_240518_224402_s3/152112078/ccs;size=2	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiomycetes_ord_Incertae_sedis(0.66),f:Eurotiomycetes_fam_Incertae_sedis(0.66),g:Eurotiomycetes_gen_Incertae_sedis(0.66),s:Eurotiomycetes_sp(0.66)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes
